FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,CLASS-4,CLASS-5,SCORE-1,SCORE-2,SCORE-3,SCORE-4,SCORE-5
MTX202210023e,55,DRAW,DRAW_L,LINE_P,TEXT_HW,PHOTO,1.0,0.0,0.0,0.0,0.0
MTX202210023e,56,DRAW,DRAW_L,TEXT_HW,TEXT_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023e,57,DRAW,DRAW_L,PHOTO,LINE_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,58,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,59,DRAW,DRAW_L,TEXT_HW,TEXT_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,60,DRAW,DRAW_L,TEXT,PHOTO,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023e,61,DRAW,DRAW_L,PHOTO,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,62,DRAW,DRAW_L,PHOTO,TEXT_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,63,DRAW,DRAW_L,PHOTO,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023e,64,DRAW,DRAW_L,PHOTO,TEXT_HW,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023e,65,DRAW,DRAW_L,TEXT_HW,TEXT_T,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023e,66,DRAW,DRAW_L,PHOTO,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023e,67,DRAW,DRAW_L,TEXT_HW,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,68,DRAW,DRAW_L,TEXT_HW,LINE_P,PHOTO,1.0,0.0,0.0,0.0,0.0
MTX202210023e,69,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023e,70,DRAW,DRAW_L,PHOTO,TEXT_HW,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,10,PHOTO,PHOTO_L,LINE_T,TEXT_HW,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023f,11,PHOTO,TEXT_HW,LINE_T,DRAW_L,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,12,PHOTO,PHOTO_L,LINE_T,TEXT_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,13,PHOTO,PHOTO_L,TEXT_HW,LINE_T,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,14,PHOTO,TEXT_HW,DRAW_L,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,15,PHOTO,TEXT_HW,DRAW_L,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023f,16,PHOTO,TEXT_HW,PHOTO_L,LINE_P,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,17,PHOTO,PHOTO_L,LINE_T,DRAW_L,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,18,PHOTO,TEXT_HW,LINE_T,DRAW_L,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,19,TEXT_HW,TEXT_T,TEXT,TEXT_P,PHOTO,0.886,0.073,0.038,0.002,0.001
MTX202210023f,20,PHOTO,TEXT_HW,LINE_T,DRAW_L,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023f,21,PHOTO,TEXT_HW,PHOTO_L,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,22,PHOTO,TEXT_HW,LINE_T,DRAW_L,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,23,PHOTO,PHOTO_L,TEXT_HW,TEXT_T,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023f,24,PHOTO,LINE_T,LINE_P,DRAW_L,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,25,PHOTO,PHOTO_L,TEXT_T,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,26,TEXT_T,TEXT_HW,LINE_T,TEXT,PHOTO,0.997,0.002,0.0,0.0,0.0
MTX202210023f,27,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_P,0.994,0.005,0.001,0.0,0.0
MTX202210023f,28,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_P,0.999,0.001,0.0,0.0,0.0
MTX202210023f,29,PHOTO,DRAW,PHOTO_L,DRAW_L,LINE_T,0.996,0.003,0.0,0.0,0.0
MTX202210023f,30,PHOTO,DRAW,LINE_T,PHOTO_L,TEXT_P,1.0,0.0,0.0,0.0,0.0
MTX202210023f,31,PHOTO,DRAW,TEXT_P,PHOTO_L,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,32,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,33,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,34,PHOTO,DRAW,PHOTO_L,DRAW_L,TEXT_P,0.999,0.0,0.0,0.0,0.0
MTX202210023f,35,PHOTO,PHOTO_L,DRAW,TEXT_T,TEXT_P,1.0,0.0,0.0,0.0,0.0
MTX202210023f,36,PHOTO,DRAW_L,TEXT_T,TEXT,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023f,37,PHOTO,DRAW,PHOTO_L,DRAW_L,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,38,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT,0.999,0.0,0.0,0.0,0.0
MTX202210023f,39,PHOTO,DRAW,TEXT_P,DRAW_L,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,40,PHOTO,PHOTO_L,DRAW,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023f,41,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_T,0.999,0.001,0.0,0.0,0.0
MTX202210023f,42,PHOTO,DRAW,PHOTO_L,TEXT_T,TEXT_P,0.999,0.001,0.0,0.0,0.0
MTX202210023f,43,PHOTO,DRAW,DRAW_L,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023f,44,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_P,0.999,0.001,0.0,0.0,0.0
MTX202210023f,45,PHOTO,PHOTO_L,DRAW,TEXT,TEXT_P,0.999,0.0,0.0,0.0,0.0
MTX202210023f,46,PHOTO,DRAW,PHOTO_L,DRAW_L,TEXT_P,0.999,0.001,0.0,0.0,0.0
MTX202210023f,47,PHOTO,DRAW,PHOTO_L,DRAW_L,LINE_T,0.999,0.001,0.0,0.0,0.0
MTX202210023f,48,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_T,0.999,0.0,0.0,0.0,0.0
MTX202210023f,49,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_P,1.0,0.0,0.0,0.0,0.0
MTX202210023f,50,PHOTO,DRAW,PHOTO_L,TEXT_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,51,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT,0.999,0.001,0.0,0.0,0.0
MTX202210023f,52,PHOTO,PHOTO_L,TEXT_P,DRAW,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,53,PHOTO,DRAW,PHOTO_L,TEXT_P,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023f,54,PHOTO,DRAW,PHOTO_L,TEXT_HW,DRAW_L,0.999,0.001,0.0,0.0,0.0
MTX202210023f,55,PHOTO,DRAW,PHOTO_L,TEXT_HW,TEXT_P,0.999,0.0,0.0,0.0,0.0
MTX202210023f,56,PHOTO,DRAW,PHOTO_L,TEXT_P,LINE_HW,0.996,0.002,0.001,0.0,0.0
MTX202210023f,57,PHOTO,PHOTO_L,DRAW,TEXT,TEXT_HW,0.998,0.001,0.0,0.0,0.0
MTX202210023f,58,PHOTO,PHOTO_L,DRAW,TEXT,TEXT_P,1.0,0.0,0.0,0.0,0.0
MTX202210023f,59,PHOTO,PHOTO_L,DRAW,LINE_T,TEXT_P,0.998,0.001,0.001,0.0,0.0
MTX202210023f,60,PHOTO,PHOTO_L,DRAW,TEXT_P,TEXT,0.999,0.001,0.0,0.0,0.0
MTX202210023f,61,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT,0.997,0.002,0.001,0.0,0.0
MTX202210023f,62,PHOTO,PHOTO_L,DRAW,TEXT_HW,TEXT_P,0.999,0.001,0.0,0.0,0.0
MTX202210023f,63,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT,0.999,0.001,0.0,0.0,0.0
MTX202210023f,64,PHOTO,PHOTO_L,DRAW,TEXT_P,TEXT_HW,0.999,0.0,0.0,0.0,0.0
MTX202210023f,65,PHOTO,PHOTO_L,DRAW,TEXT_P,TEXT_HW,0.998,0.001,0.001,0.0,0.0
MTX202210023f,66,PHOTO,DRAW,PHOTO_L,TEXT_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,67,PHOTO,DRAW,PHOTO_L,TEXT_HW,TEXT,0.991,0.006,0.002,0.0,0.0
MTX202210023f,68,PHOTO,PHOTO_L,DRAW,TEXT_P,TEXT_HW,0.994,0.004,0.002,0.0,0.0
MTX202210023f,69,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT_HW,0.999,0.0,0.0,0.0,0.0
MTX202210023f,70,PHOTO,DRAW,PHOTO_L,TEXT_P,DRAW_L,0.967,0.032,0.0,0.0,0.0
MTX202210023f,71,PHOTO,DRAW,PHOTO_L,TEXT_P,TEXT_HW,0.998,0.001,0.001,0.0,0.0
MTX202210023f,72,PHOTO,PHOTO_L,DRAW,TEXT_P,TEXT,0.999,0.001,0.0,0.0,0.0
MTX202210023f,73,PHOTO,DRAW,LINE_T,PHOTO_L,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210023f,74,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_P,0.996,0.003,0.001,0.0,0.0
MTX202210023f,75,PHOTO,DRAW,PHOTO_L,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210023f,76,PHOTO,DRAW,TEXT_P,PHOTO_L,TEXT_T,0.999,0.0,0.0,0.0,0.0
MTX202210023f,77,PHOTO,DRAW,PHOTO_L,DRAW_L,TEXT_P,0.998,0.001,0.001,0.0,0.0
MTX202210023f,78,PHOTO,DRAW,DRAW_L,TEXT,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023f,79,DRAW,PHOTO,PHOTO_L,TEXT,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023f,80,DRAW,PHOTO,LINE_T,TEXT_HW,LINE_HW,0.986,0.014,0.0,0.0,0.0
MTX202210023f,81,PHOTO,DRAW,PHOTO_L,DRAW_L,TEXT,0.571,0.418,0.008,0.001,0.001
MTX202210023g,10,DRAW,DRAW_L,LINE_T,TEXT_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023g,11,DRAW,DRAW_L,PHOTO,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023g,12,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023g,13,DRAW,DRAW_L,TEXT_T,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023g,14,DRAW,DRAW_L,LINE_T,TEXT_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023g,15,DRAW,TEXT_HW,DRAW_L,LINE_T,TEXT_T,0.999,0.0,0.0,0.0,0.0
MTX202210023g,16,DRAW,DRAW_L,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023g,17,DRAW,DRAW_L,TEXT,TEXT_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202210023g,18,DRAW,TEXT,DRAW_L,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023g,19,DRAW,TEXT_T,TEXT_HW,PHOTO,DRAW_L,0.999,0.001,0.0,0.0,0.0
MTX202210023g,20,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210023g,21,DRAW,TEXT_HW,TEXT,TEXT_T,PHOTO,0.999,0.0,0.0,0.0,0.0
MTX202210023g,22,DRAW,DRAW_L,TEXT_T,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210023g,23,DRAW,TEXT_T,LINE_T,DRAW_L,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023g,24,DRAW,DRAW_L,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023g,25,DRAW,DRAW_L,LINE_T,TEXT,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023g,26,DRAW,LINE_HW,PHOTO,TEXT,TEXT_HW,0.995,0.003,0.001,0.001,0.001
MTX202210023g,27,DRAW,DRAW_L,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210023g,28,DRAW,LINE_HW,TEXT_HW,LINE_T,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202210023g,29,DRAW,DRAW_L,TEXT,TEXT_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210033,10,LINE_HW,LINE_P,TEXT,LINE_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210033,11,LINE_HW,LINE_P,PHOTO_L,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210033,12,LINE_HW,TEXT,DRAW,LINE_P,TEXT_HW,0.995,0.002,0.001,0.001,0.001
MTX202210033,13,LINE_HW,TEXT,DRAW,LINE_P,TEXT_HW,0.998,0.001,0.001,0.0,0.0
MTX202210033,14,LINE_HW,LINE_P,DRAW,TEXT,PHOTO_L,0.999,0.0,0.0,0.0,0.0
MTX202210033,15,TEXT_T,TEXT_HW,TEXT,DRAW,LINE_T,0.434,0.331,0.16,0.047,0.028
MTX202210033,16,LINE_HW,LINE_P,LINE_T,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210033,17,LINE_HW,LINE_P,LINE_T,PHOTO_L,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202210033,18,LINE_HW,LINE_T,LINE_P,TEXT,DRAW,0.948,0.047,0.003,0.002,0.001
MTX202210033,19,LINE_HW,LINE_P,LINE_T,DRAW,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210033,20,TEXT_T,TEXT_HW,LINE_T,TEXT,DRAW,0.537,0.262,0.073,0.064,0.064
MTX202210033,21,LINE_HW,LINE_P,PHOTO_L,DRAW,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210033,22,LINE_HW,DRAW,LINE_P,PHOTO_L,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210033,23,TEXT_T,TEXT_HW,TEXT,DRAW,LINE_T,0.424,0.357,0.164,0.03,0.025
MTX202210033,24,LINE_HW,LINE_P,TEXT,DRAW,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210033,25,LINE_HW,LINE_P,LINE_T,DRAW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210033,26,LINE_HW,LINE_P,LINE_T,DRAW,TEXT,1.0,0.0,0.0,0.0,0.0
MTX202210033,27,LINE_HW,LINE_P,LINE_T,DRAW,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210033,28,TEXT_HW,TEXT,TEXT_T,DRAW,LINE_T,0.489,0.258,0.138,0.102,0.012
MTX202210033,29,LINE_HW,DRAW,LINE_P,PHOTO_L,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202210033,30,TEXT_T,TEXT_HW,DRAW,TEXT,LINE_T,0.574,0.276,0.068,0.061,0.02
MTX202210033,31,LINE_HW,DRAW,PHOTO_L,DRAW_L,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210033,32,LINE_HW,LINE_P,DRAW,LINE_T,TEXT,0.997,0.002,0.0,0.0,0.0
MTX202210033,33,TEXT_HW,TEXT_T,TEXT,LINE_T,DRAW,0.403,0.401,0.149,0.025,0.022
MTX202210033,34,LINE_HW,LINE_P,DRAW,PHOTO_L,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210033,35,DRAW,LINE_HW,LINE_T,DRAW_L,TEXT,0.989,0.007,0.002,0.001,0.001
MTX202210033,36,LINE_HW,DRAW,TEXT,TEXT_HW,DRAW_L,0.996,0.003,0.0,0.0,0.0
MTX202210033,37,DRAW,PHOTO,TEXT_T,DRAW_L,TEXT_HW,0.998,0.001,0.001,0.0,0.0
MTX202210033,38,DRAW,TEXT,TEXT_HW,TEXT_T,TEXT_P,0.98,0.01,0.007,0.002,0.001
MTX202210033,39,DRAW,TEXT_T,TEXT,TEXT_HW,TEXT_P,1.0,0.0,0.0,0.0,0.0
MTX202210033,40,TEXT_T,TEXT_P,TEXT_HW,TEXT,DRAW,0.981,0.009,0.009,0.001,0.0
MTX202210033,41,TEXT_HW,TEXT_T,DRAW,TEXT,LINE_HW,0.975,0.022,0.001,0.001,0.001
MTX202210033,42,DRAW,TEXT_HW,DRAW_L,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210033,43,TEXT_HW,TEXT_T,DRAW,LINE_HW,TEXT,0.997,0.001,0.001,0.0,0.0
MTX202210033,44,TEXT_HW,TEXT_T,TEXT,DRAW,LINE_HW,0.999,0.0,0.0,0.0,0.0
MTX202210033,45,DRAW,DRAW_L,TEXT_T,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210033,46,DRAW,TEXT_T,DRAW_L,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202210033,47,DRAW,PHOTO,TEXT_HW,TEXT,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202210033,48,DRAW,TEXT_HW,TEXT_T,PHOTO_L,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202210035,10,PHOTO,DRAW,PHOTO_L,TEXT,TEXT_T,0.944,0.052,0.002,0.001,0.001
MTX202210035,11,PHOTO,DRAW,PHOTO_L,TEXT_T,LINE_P,0.99,0.009,0.0,0.0,0.0
MTX202300013,10,PHOTO,TEXT_P,TEXT,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202300013,11,PHOTO,LINE_T,TEXT_T,TEXT_HW,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202300013,12,PHOTO,TEXT_P,TEXT,DRAW,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202300013,14,LINE_P,LINE_T,TEXT_P,PHOTO,TEXT,0.998,0.001,0.001,0.0,0.0
MTX202300013,15,PHOTO,DRAW,TEXT_P,PHOTO_L,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202300013,16,PHOTO,TEXT,TEXT_P,LINE_T,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202300013,17,PHOTO,PHOTO_L,TEXT_T,TEXT_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202300013,18,PHOTO,TEXT_P,DRAW,TEXT,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202300013,19,TEXT_P,TEXT_HW,DRAW_L,LINE_HW,TEXT_T,1.0,0.0,0.0,0.0,0.0
MTX202300556,10,TEXT_P,TEXT_T,TEXT_HW,LINE_T,PHOTO,0.997,0.003,0.0,0.0,0.0
MTX202300556,11,PHOTO,DRAW,DRAW_L,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202300556,12,DRAW,DRAW_L,TEXT_P,LINE_P,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202300556,13,DRAW,PHOTO,DRAW_L,TEXT_HW,TEXT,0.695,0.303,0.001,0.001,0.0
MTX202300556,14,PHOTO,DRAW_L,LINE_P,TEXT_HW,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202300556,15,PHOTO,DRAW,DRAW_L,LINE_T,LINE_P,1.0,0.0,0.0,0.0,0.0
MTX202300556,16,PHOTO,TEXT_T,LINE_P,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202300556,17,PHOTO,LINE_T,TEXT_HW,LINE_P,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202300556,18,PHOTO,TEXT_HW,TEXT_T,DRAW_L,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202300556,19,PHOTO,LINE_P,TEXT_HW,DRAW,DRAW_L,1.0,0.0,0.0,0.0,0.0
MTX202300556,20,PHOTO,TEXT,DRAW,TEXT_P,PHOTO_L,0.91,0.039,0.033,0.01,0.008
MTX202300556,21,PHOTO,TEXT,PHOTO_L,DRAW,TEXT_P,0.564,0.336,0.074,0.014,0.012
MTX202300556,22,DRAW,DRAW_L,LINE_P,TEXT,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202300556,23,PHOTO,PHOTO_L,LINE_T,TEXT_T,DRAW,1.0,0.0,0.0,0.0,0.0
MTX202300556,24,PHOTO,TEXT_HW,TEXT,PHOTO_L,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202300556,25,PHOTO,DRAW_L,LINE_P,DRAW,LINE_T,1.0,0.0,0.0,0.0,0.0
MTX202300556,26,PHOTO,PHOTO_L,LINE_P,TEXT,TEXT_P,1.0,0.0,0.0,0.0,0.0
MTX202300587,1,TEXT_P,LINE_T,LINE_P,DRAW,TEXT_HW,1.0,0.0,0.0,0.0,0.0
MTX202300587,2,DRAW,PHOTO,DRAW_L,TEXT,LINE_P,0.778,0.219,0.002,0.001,0.001
MTX202420001,2,DRAW,TEXT_P,LINE_P,TEXT,TEXT_HW,0.781,0.163,0.023,0.02,0.014
MTX202420001,3,TEXT_P,DRAW,LINE_P,TEXT,PHOTO_L,1.0,0.0,0.0,0.0,0.0
MTX202420001,4,PHOTO,TEXT,TEXT_P,DRAW,PHOTO_L,0.999,0.0,0.0,0.0,0.0
MTX202420001,5,LINE_P,LINE_T,TEXT_P,DRAW,TEXT,0.977,0.014,0.004,0.003,0.002
MTX202420001,6,PHOTO,DRAW,TEXT_P,PHOTO_L,DRAW_L,0.999,0.0,0.0,0.0,0.0
MTX202420001,7,PHOTO,TEXT,DRAW,TEXT_HW,DRAW_L,0.998,0.001,0.0,0.0,0.0
MTX202420001,8,PHOTO,DRAW,DRAW_L,TEXT_P,PHOTO_L,1.0,0.0,0.0,0.0,0.0
P009_00261,10,DRAW,DRAW_L,TEXT_T,LINE_T,PHOTO,1.0,0.0,0.0,0.0,0.0
P009_00261,11,PHOTO,DRAW_L,TEXT_T,PHOTO_L,TEXT,1.0,0.0,0.0,0.0,0.0
P009_00261,12,PHOTO,DRAW_L,TEXT_T,PHOTO_L,TEXT,1.0,0.0,0.0,0.0,0.0
P009_00261,13,TEXT_T,TEXT_HW,TEXT,TEXT_P,LINE_P,1.0,0.0,0.0,0.0,0.0
P009_00262,10,TEXT,TEXT_T,TEXT_P,LINE_T,DRAW,0.999,0.0,0.0,0.0,0.0
P009_00270,1,TEXT_HW,TEXT,TEXT_T,LINE_T,PHOTO,0.779,0.207,0.01,0.004,0.001
P009_00270,2,TEXT_HW,DRAW,TEXT,TEXT_T,LINE_T,0.999,0.0,0.0,0.0,0.0
P009_00270,3,TEXT,TEXT_HW,TEXT_T,LINE_HW,LINE_T,0.702,0.284,0.005,0.005,0.004
P009_00270,4,TEXT_HW,TEXT_T,TEXT,LINE_T,LINE_HW,0.999,0.001,0.0,0.0,0.0
P009_00270,5,TEXT_HW,TEXT_T,TEXT,LINE_T,PHOTO,0.999,0.0,0.0,0.0,0.0
P009_00270,6,DRAW,TEXT_T,TEXT_HW,DRAW_L,PHOTO,0.999,0.0,0.0,0.0,0.0
P043_00001_004,10,TEXT_HW,TEXT_T,LINE_HW,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
P043_00001_004,11,TEXT_HW,LINE_HW,TEXT,TEXT_T,DRAW,0.999,0.0,0.0,0.0,0.0
P043_00001_009,1,TEXT_HW,TEXT_T,TEXT,LINE_T,DRAW,1.0,0.0,0.0,0.0,0.0
P043_00001_009,2,TEXT_HW,TEXT_T,LINE_T,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
P043_00001_041,1,TEXT_HW,TEXT,TEXT_T,PHOTO,DRAW,1.0,0.0,0.0,0.0,0.0
P043_00001_041,2,TEXT_HW,TEXT_T,TEXT,PHOTO,LINE_HW,0.999,0.0,0.0,0.0,0.0
P043_00001_041,3,TEXT_HW,TEXT_T,TEXT,PHOTO,LINE_T,0.999,0.0,0.0,0.0,0.0
P043_00001_041,4,TEXT_HW,TEXT_T,TEXT,PHOTO,DRAW,0.999,0.0,0.0,0.0,0.0
P043_00001_059,10,PHOTO,DRAW,TEXT_HW,TEXT_T,TEXT,0.999,0.0,0.0,0.0,0.0
P043_00001_059,11,TEXT_HW,TEXT,TEXT_T,DRAW,PHOTO,0.997,0.001,0.001,0.001,0.0
P043_00001_059,12,PHOTO,TEXT_HW,PHOTO_L,TEXT_T,LINE_HW,0.999,0.0,0.0,0.0,0.0
P043_00001_059,13,DRAW,TEXT_HW,PHOTO,TEXT,TEXT_T,0.987,0.006,0.004,0.001,0.001
P043_00001_059,14,PHOTO,TEXT_HW,DRAW,TEXT_T,DRAW_L,0.998,0.001,0.001,0.0,0.0
P043_00001_059,15,TEXT_HW,TEXT,DRAW,TEXT_T,LINE_T,1.0,0.0,0.0,0.0,0.0
P043_00001_059,16,PHOTO,DRAW,TEXT_HW,TEXT_T,PHOTO_L,0.999,0.0,0.0,0.0,0.0
P043_00001_059,17,TEXT_HW,DRAW,TEXT,TEXT_T,PHOTO,0.996,0.002,0.001,0.001,0.0
P043_00002_003,1,TEXT,TEXT_T,TEXT_HW,LINE_HW,DRAW,0.999,0.001,0.0,0.0,0.0
P043_00002_003,2,TEXT,LINE_T,LINE_P,TEXT_P,LINE_HW,0.835,0.078,0.047,0.027,0.014
P043_00002_003,3,LINE_T,DRAW,TEXT_T,LINE_P,TEXT_P,0.562,0.262,0.073,0.062,0.041
P043_00002_003,4,TEXT_P,TEXT_T,LINE_T,TEXT,TEXT_HW,0.984,0.01,0.003,0.002,0.002
P043_00002_003,5,TEXT_T,TEXT_P,PHOTO,TEXT,DRAW,0.988,0.011,0.001,0.0,0.0
P043_00002_003,6,TEXT_T,TEXT_P,PHOTO,TEXT,PHOTO_L,1.0,0.0,0.0,0.0,0.0
P043_00002_003,7,TEXT_T,TEXT_P,TEXT,TEXT_HW,DRAW,0.657,0.337,0.004,0.002,0.001
P043_00002_003,8,TEXT_HW,TEXT_T,TEXT,PHOTO,TEXT_P,0.999,0.0,0.0,0.0,0.0
P043_00002_014,10,DRAW,DRAW_L,PHOTO,PHOTO_L,TEXT_T,1.0,0.0,0.0,0.0,0.0
P043_00002_014,11,TEXT_HW,LINE_HW,TEXT,TEXT_T,DRAW,0.999,0.0,0.0,0.0,0.0
P043_00002_014,12,TEXT_HW,TEXT,LINE_HW,TEXT_T,PHOTO_L,0.999,0.0,0.0,0.0,0.0
P043_00002_014,13,TEXT_HW,LINE_HW,TEXT,DRAW,LINE_T,0.999,0.0,0.0,0.0,0.0
P043_00002_014,14,LINE_HW,TEXT_HW,TEXT,DRAW,PHOTO,0.911,0.087,0.001,0.001,0.001
P043_00002_014,15,TEXT_HW,LINE_HW,TEXT,DRAW,PHOTO,0.999,0.0,0.0,0.0,0.0
